Date,Open,High,Low,Close,Volume,Adj Close
24/01/2003,38.46,38.61,37.1,37.36,7255600,17.56
23/01/2003,38.07,38.93,37.28,38.45,10236000,18.07
22/01/2003,36.9,38.79,35.62,38.06,21398000,17.89
21/01/2003,40.72,40.72,38.5,38.75,8807600,18.21
17/01/2003,41.37,41.68,40.56,40.71,5805200,19.13
16/01/2003,41.6,42,41.54,41.87,6323400,19.68
15/01/2003,40.95,41.72,40.87,41.3,8168400,19.41
14/01/2003,41.2,41.65,40.51,40.87,6202000,19.21
13/01/2003,41.62,41.63,41.01,41.24,4892800,19.38
10/01/2003,41.85,42.3,41.3,41.77,4993200,19.63
9/01/2003,41.25,42.08,41.16,41.84,6149800,19.66
8/01/2003,40.5,41.23,40.49,41.1,7475000,19.31
7/01/2003,42.41,42.41,40.56,40.7,6014200,19.13
6/01/2003,42.46,42.65,41.99,42.4,5618200,19.92
3/01/2003,42.85,43.33,42.59,42.8,3601400,20.11
2/01/2003,42.3,43.17,41.71,43.1,4436400,20.25
31/12/2002,41.72,42.09,41.26,42.09,3758200,19.78
30/12/2002,42.17,42.43,41.4,41.72,4568400,19.61
27/12/2002,42.57,43.04,41.72,41.92,3016400,19.7
26/12/2002,42.85,43.64,42.64,42.75,2135400,20.09
24/12/2002,43.44,43.73,42.95,43.03,1805600,20.22
23/12/2002,44,44.03,43.22,43.76,4152000,20.56
20/12/2002,43.45,43.82,43.11,43.82,8329800,20.59
19/12/2002,43.2,43.7,42.83,43.06,6094200,20.23
18/12/2002,44.2,44.53,43.06,43.5,5358200,20.44
17/12/2002,45.31,45.31,44.36,44.52,3435400,20.92
16/12/2002,44.28,45.3,44.05,45.3,4298200,21.29
13/12/2002,44.7,45.47,44.1,44.18,4599600,20.76
12/12/2002,44.85,45.3,44.49,45.13,7776000,21.12
11/12/2002,45.01,45.02,43.85,44.86,7763800,20.99
10/12/2002,45.02,45.81,44.61,45.2,6230400,21.15
9/12/2002,46.53,46.7,44.97,45.01,6388400,21.06
6/12/2002,44.86,46.8,44.86,46.18,4942600,21.61
5/12/2002,45.18,46.18,45.18,45.66,6136800,21.37
4/12/2002,45.81,45.81,44.53,45.17,6895800,21.14
3/12/2002,46.12,46.85,45.61,45.8,8262400,21.43
2/12/2002,44.75,46.45,44.33,46.11,6617000,21.58
29/11/2002,43.65,44.5,43.6,44.25,2426600,20.71
27/11/2002,42.55,43.56,42.19,43.45,3536200,20.33
26/11/2002,42.75,42.9,41.9,42.02,5534400,19.66
25/11/2002,43.42,43.44,42.49,43.12,4929800,20.18
22/11/2002,44.4,44.44,43,43.5,5711200,20.36
21/11/2002,42.51,44.26,42.51,43.88,7849200,20.53
20/11/2002,41.58,42.8,41.58,42.5,11423200,19.89
19/11/2002,41.5,42.32,41.32,41.57,3516400,19.45
18/11/2002,42.02,42.4,41,41.75,3333200,19.54
15/11/2002,41.05,42,40.6,41.86,4267200,19.59
14/11/2002,39.6,41.55,39.6,41.32,6386600,19.34
13/11/2002,40.9,41.89,38.88,39.59,9092800,18.53
12/11/2002,41.35,41.55,40.5,40.78,3741000,19.08
11/11/2002,41.75,42.37,40.61,40.92,4238400,19.15
8/11/2002,42.39,42.68,41.66,42.13,4652600,19.72
7/11/2002,43.12,43.7,42.06,42.21,6414800,19.75
6/11/2002,42.65,43.48,42.35,43.28,11726400,20.25
5/11/2002,40.65,42.05,40.42,42.05,6464800,19.68
4/11/2002,41.97,42.6,40.81,41.12,6700200,19.24
1/11/2002,39.91,42.35,39.71,41.96,6562000,19.64
31/10/2002,40.72,41.6,40.01,40.11,5115200,18.77
30/10/2002,39,41.1,38.94,40.71,6794400,19.05
29/10/2002,39.56,39.78,38.01,38.56,7939800,18.04
28/10/2002,39.8,40.68,38.75,39.55,8094600,18.51
25/10/2002,41.1,41.1,39.13,39.61,6860000,18.54
24/10/2002,43.45,43.45,40.74,41.17,8975400,19.27
23/10/2002,40.3,43,40.16,42.86,10175000,20.06
22/10/2002,40,40.91,39.81,40.4,9509200,18.91
21/10/2002,40,40.29,39.62,40.07,7922200,18.75
18/10/2002,39,41,39,40.69,13459800,19.04
17/10/2002,38.1,39.04,37.1,37.7,8122200,17.64
16/10/2002,39.09,39.29,37.63,37.78,6360200,17.68
15/10/2002,38.7,39.1,37.71,39.09,7555400,18.29
14/10/2002,36.68,37.7,36.14,37.58,4060400,17.59
11/10/2002,35.43,36.93,35.02,36.67,6245600,17.16
10/10/2002,34.15,35.11,33.4,35.07,8126400,16.41
9/10/2002,35.44,36.6,34.1,34.27,7974800,16.04
8/10/2002,36.45,37.25,35.3,36.21,6667800,16.95
7/10/2002,37.18,37.86,36.65,36.88,5430400,17.26
4/10/2002,38.6,39.1,36.64,37.17,7440800,17.39
3/10/2002,39.21,40.56,38.56,39.05,4935800,18.27
2/10/2002,38.9,40.95,38.75,39.21,8149800,18.35
1/10/2002,38.7,40.78,37.88,40.42,5946800,18.92
30/09/2002,39.05,39.25,37.95,38.46,7864800,18
27/09/2002,40.77,41.47,39.62,39.82,4775400,18.63
26/09/2002,39.27,41.4,39,41,9040200,19.19
25/09/2002,38.55,39.31,37.23,38.79,9782600,18.15
24/09/2002,39.28,39.47,37.8,38.1,6067400,17.83
23/09/2002,39.5,39.95,38.66,39.27,5051200,18.38
20/09/2002,39.84,40.1,38.81,39.25,6228800,18.37
19/09/2002,40,41.27,39.27,39.36,10651600,18.42
18/09/2002,41.72,42.71,40.98,41.31,4956800,19.33
17/09/2002,41.65,42.26,41.12,41.58,4455600,19.46
16/09/2002,42.62,43.37,42.1,42.6,4038800,19.94
13/09/2002,41.7,43,41.34,42.62,3711400,19.94
12/09/2002,43.3,43.6,41.6,41.9,3658600,19.61
11/09/2002,44.3,44.45,43.43,43.47,3094600,20.34
10/09/2002,42.6,44,42.6,43.64,4585800,20.42
9/09/2002,42.24,42.91,41.36,42.6,3948000,19.94
6/09/2002,41.6,42.45,41.5,42.24,4472200,19.77
5/09/2002,41,41.79,40.37,40.63,5445000,19.01
4/09/2002,40.58,41.4,39.32,41.21,5647600,19.28
3/09/2002,42.04,42.19,40.16,40.33,6355800,18.87
30/08/2002,42.77,44,42.63,43.21,3758200,20.22
29/08/2002,42.55,43.83,42.24,42.9,4794800,19.99
28/08/2002,43.57,44.2,42.75,43.3,5485400,20.17
27/08/2002,45.85,45.88,43.41,44.13,5319200,20.56
26/08/2002,43.75,45.41,43.2,45.19,5269600,21.05
23/08/2002,43.65,44.8,43.25,43.54,7310800,20.29
22/08/2002,41.04,44.34,40.86,44,8046600,20.5
21/08/2002,41,41.48,40.12,41.12,8360800,19.16
20/08/2002,42.54,42.54,41,41.51,7567200,19.34
19/08/2002,42.75,43.42,41.21,42.54,7266400,19.82
16/08/2002,43.4,43.4,42.24,43,5537200,20.03
